user_id,age,city,income,signup_ts
6463,32.0,Unknown,5290.915439453146,2023-01-08 18:02:34
6464,44.0,Ankara,5005.203267181515,2023-09-08 07:14:04
6465,36.0,Gaziantep,9189.533100152279,2023-06-22 08:35:07
6466,20.0,Bursa,9669.372667175403,2024-06-06 05:31:43
6467,43.0,Adana,23490.4878696483,2023-09-20 16:46:50
6468,37.0,Unknown,3129.9024492282524,2024-01-04 23:52:22
6469,66.0,Konya,13061.089237627999,2023-03-28 17:48:18
6470,52.0,Bursa,3397.6397585275145,2025-05-17 21:30:28
6471,44.0,Konya,10198.800702325492,2023-03-29 22:33:10
6472,38.0,Konya,6579.062419682976,2023-08-28 19:31:17
6473,37.0,Bursa,9605.208769598292,2023-11-10 14:19:35
6474,23.0,Ankara,11127.823555815823,2023-11-04 08:37:39
6475,14.0,Ankara,3022.4317578841983,2024-11-17 23:55:20
6476,25.0,Adana,2774.4504066818727,2024-04-28 22:24:02
6477,34.0,Unknown,7794.865345765662,2024-05-02 02:23:52
6478,18.0,Ankara,2139.7957164822365,2025-03-19 21:09:14
6479,28.0,Unknown,9341.669317475787,2024-05-02 07:24:38
6480,32.0,Antalya,7871.6575863041935,2024-05-21 16:42:40
6481,32.0,Izmir,2523.286867773056,2023-03-28 07:38:26
6482,27.0,Istanbul,9821.685456595163,2025-01-17 20:45:53
6483,31.0,Istanbul,9888.90236815257,2023-12-08 14:11:40
6484,56.0,Antalya,3416.6087694943812,2024-11-18 03:53:51
6485,43.0,Ankara,9913.75016330447,2023-02-18 08:07:57
6486,28.0,Konya,5698.733407231303,2024-01-04 19:51:17
6487,34.0,Izmir,2400.957092806236,2023-10-08 20:39:18
6488,35.0,Izmir,13658.652064547177,2023-11-11 21:10:35
6489,26.0,Izmir,6975.929054280614,2025-04-13 08:58:36
6490,26.0,Izmir,16618.487313815614,2024-10-10 17:19:51
6491,47.0,Unknown,3992.061867810464,2025-03-05 10:49:43
6492,30.0,Istanbul,6074.318482287843,2023-06-10 12:36:49
6493,22.0,Konya,8027.787150843006,2023-09-21 11:41:48
6494,34.0,Adana,12596.95090263219,2023-10-14 23:55:37
6495,36.0,Izmir,4663.601203299445,2025-05-01 19:52:35
6496,16.0,Konya,9539.973350185273,2023-01-29 05:18:52
6497,35.0,Ankara,4070.4630666149897,2023-03-18 01:41:07
6498,45.0,Istanbul,14779.053397810956,2024-09-29 15:09:58
6499,40.0,Istanbul,1550.2777905361306,2024-04-16 09:37:55
6500,62.0,Bursa,14081.552907165718,2024-12-29 16:56:13
6501,50.0,Antalya,4114.6555044394545,2023-05-07 23:50:54
6502,52.0,Istanbul,2702.386626829714,2025-07-29 15:20:59
6503,69.0,Istanbul,22240.299312924548,2024-08-07 20:03:42
6504,44.0,Unknown,4919.848970671208,2023-07-15 22:51:52
6505,37.0,Istanbul,6241.847505950058,2023-05-14 09:11:57
6506,47.0,Istanbul,10937.947426264278,2023-03-23 11:55:39
6507,28.0,Ankara,8950.475369192336,2023-08-20 04:57:43
6508,36.0,Izmir,9838.528471212156,2023-07-21 12:29:16
6509,27.0,Istanbul,7776.467035460952,2023-01-03 04:55:15
6510,40.0,Istanbul,4233.53302806409,2023-08-25 19:12:36
6511,27.0,Konya,8664.367332630147,2023-08-07 22:40:26
6512,27.0,Unknown,24874.105368803892,2025-03-21 02:46:56
6513,40.0,Unknown,10203.004464907033,2025-02-11 14:11:37
6514,33.0,Izmir,5529.6855949129695,2023-02-09 04:58:13
6515,19.0,Antalya,5378.7013607032295,2025-08-27 22:25:35
6516,18.0,Istanbul,6623.860337084486,2024-11-22 04:12:35
6517,21.0,Antalya,3541.2324777248664,2025-07-19 00:08:08
6518,24.0,Antalya,13443.774215435074,2024-07-20 08:55:57
6519,40.0,Bursa,4450.631305604509,2024-03-15 19:28:51
6520,,Ankara,8754.31705167587,2023-08-08 11:19:30
6521,48.0,Adana,35307.65855107369,2024-08-20 18:38:41
6522,44.0,Gaziantep,4423.829605693821,2025-02-03 14:23:05
6523,48.0,Ankara,5044.342602184559,2024-06-28 22:08:19
6524,42.0,Antalya,8291.89029123313,2023-02-07 03:19:58
6525,38.0,Ankara,12053.415084327953,2025-07-31 19:59:25
6526,48.0,Ankara,3744.2487015734237,2023-10-28 11:07:45
6527,46.0,Ankara,9298.274033462656,2025-04-01 19:29:15
6528,40.0,Izmir,8245.020464361358,2024-06-04 06:16:05
6529,50.0,Ankara,3171.5027651222217,2023-12-11 22:11:37
6530,16.0,Ankara,4827.340101866008,2024-07-12 20:42:20
6531,-5.0,Bursa,332270.48309000576,2023-07-29 21:46:16
6532,31.0,Gaziantep,4687.645561860727,2024-07-14 06:12:40
6533,49.0,Istanbul,2313.375735701384,2024-01-11 22:32:42
6534,54.0,Ankara,5241.0951784449235,2024-04-15 00:51:08
6535,18.0,Ankara,16494.096883048547,2023-09-27 08:40:55
6536,52.0,Bursa,1741.8785362508197,2024-08-07 05:34:56
6537,21.0,Istanbul,6726.928979994646,2023-07-02 09:34:23
6538,21.0,Istanbul,8589.538969960684,2025-01-31 12:38:15
6539,32.0,Istanbul,6487.7263588839105,2024-02-29 07:49:22
6540,31.0,Ankara,2436.621200900328,2023-06-10 14:05:33
6541,16.0,Ankara,5086.7315932232805,2024-02-04 03:12:31
6542,43.0,Ankara,4190.33443652266,2024-12-15 05:57:13
6543,43.0,Unknown,20238.054330387255,2023-05-23 21:22:01
6544,48.0,Ankara,3134.8855700564554,2024-06-18 01:03:31
6545,30.0,Izmir,9216.714814323195,2025-08-16 14:06:41
6546,35.0,Antalya,3243.639809132333,2024-10-10 09:43:27
6547,35.0,Izmir,9679.387630621768,2025-04-24 07:21:28
6548,55.0,Izmir,4972.097017902638,2023-11-04 22:49:30
6549,14.0,Izmir,4607.573524881354,2023-03-15 16:44:36
6550,24.0,Unknown,14282.811196949682,2024-10-14 23:44:59
6551,35.0,Istanbul,4528.939378950041,2024-10-03 23:32:44
6552,22.0,Ankara,2439.460412589131,2024-12-03 22:50:12
6553,32.0,Adana,3987.762622802775,2025-06-04 12:52:41
6554,33.0,Unknown,6229.681271859703,2023-09-07 10:15:29
6555,27.0,Ankara,10438.731293972174,2023-05-24 12:53:57
6556,36.0,Bursa,2041.5194833695748,2025-01-14 06:17:50
6557,43.0,Istanbul,5365.30007219601,2024-08-09 07:56:45
6558,32.0,Gaziantep,2942.197512443258,2023-10-25 03:57:57
6559,30.0,Ankara,2011.3618051914202,2024-08-13 16:06:55
6560,33.0,Izmir,17545.426208278044,2024-12-31 04:17:43
6561,35.0,Istanbul,6177.486682362323,2023-12-27 00:56:37
6562,14.0,Antalya,2827.6784580333274,2023-12-24 08:49:00
6563,41.0,Istanbul,4931.448749153023,2023-07-10 14:14:46
6564,30.0,Izmir,3958.5865372341,2025-04-22 04:36:41
6565,50.0,Antalya,3745.5835691196557,2024-10-18 16:11:36
6566,42.0,Konya,9238.375341608324,2024-06-18 12:13:00
6567,49.0,Antalya,17945.749834215738,2025-04-07 09:59:38
6568,23.0,Istanbul,11667.305303713858,2024-12-29 22:15:23
6569,31.0,Izmir,3262.591065560136,2023-10-24 14:46:10
6570,20.0,Istanbul,4310.743976337917,2025-03-13 20:42:33
6571,27.0,Izmir,4350.946178082616,2024-04-08 18:15:48
6572,50.0,Istanbul,8866.177484243803,2024-03-11 09:21:47
6573,53.0,Gaziantep,8751.371470584218,2023-10-11 18:50:24
6574,21.0,Konya,3683.7742251876425,2023-02-23 01:33:15
6575,30.0,Bursa,8169.289866611843,2023-07-31 11:20:48
6576,34.0,Bursa,9924.831934701077,2023-03-08 00:47:20
6577,42.0,Bursa,7859.689456349533,2025-05-11 03:56:52
6578,14.0,Antalya,4024.8910717642457,2023-06-24 18:47:45
6579,16.0,Adana,10781.327503656725,2023-02-10 21:24:59
6580,41.0,Konya,9805.37541459821,2023-05-23 17:28:01
6581,14.0,Ankara,6390.105806941248,2023-07-02 20:48:03
6582,30.0,Ankara,11187.396106105263,2025-04-22 08:36:48
6583,37.0,Konya,11994.816558196912,2023-09-04 18:03:26
6584,40.0,Istanbul,28451.148809776118,2025-01-02 18:26:50
6585,33.0,Izmir,7358.563532875414,2025-08-19 16:00:05
6586,31.0,Ankara,7378.451415988437,2025-05-29 08:36:42
6587,45.0,Ankara,2769.64258215112,2024-05-04 18:56:12
6588,38.0,Izmir,9898.20028195197,2023-06-16 16:20:03
6589,27.0,Adana,5806.224675580816,2024-05-14 21:18:46
6590,35.0,Istanbul,6548.023941828239,2023-04-02 10:23:16
6591,40.0,Ankara,2628.6014715889455,2024-12-08 01:36:57
6592,56.0,Bursa,3673.793457040043,2023-12-27 05:20:11
6593,44.0,Konya,5632.946308744483,2024-04-10 02:26:54
6594,50.0,Antalya,2795.830623708195,2025-01-18 03:23:44
6595,28.0,Bursa,10496.388093868502,2024-05-08 02:40:59
6596,29.0,Ankara,8590.893305762538,2025-04-19 03:41:19
6597,32.0,Unknown,10296.629846035345,2023-12-19 01:34:06
6598,33.0,Adana,6175.335964447167,2023-11-27 02:05:56
6599,23.0,Istanbul,16625.296908407356,2025-04-23 02:59:21
6600,50.0,Istanbul,30035.554438820713,2023-08-28 16:04:58
6601,46.0,Antalya,5999.968967965713,2023-09-19 14:48:13
6602,31.0,Bursa,6848.536265810231,2023-05-03 04:02:02
6603,43.0,Bursa,6391.464127062902,2025-01-17 03:24:04
6604,38.0,Ankara,4240.436831334014,2023-06-20 02:09:14
6605,44.0,Unknown,2435.050612226785,2025-01-26 10:23:38
6606,19.0,Istanbul,5313.983472148913,2025-08-18 07:10:24
6607,33.0,Istanbul,10406.815817026294,2025-05-30 18:39:51
6608,34.0,Ankara,6917.023209985162,2024-03-15 07:22:58
6609,42.0,Konya,4507.3054016370215,2024-05-25 08:12:26
6610,27.0,Unknown,13726.953187948091,2024-07-15 06:01:13
6611,18.0,Ankara,8662.475831750173,2024-12-01 08:59:21
6612,22.0,Istanbul,39808.00437881405,2023-04-21 07:04:04
6613,34.0,Adana,10371.406799812776,2024-07-21 17:40:58
6614,36.0,Konya,9221.880521368885,2023-01-04 10:14:34
6615,55.0,Antalya,5436.704095795198,2024-10-24 05:57:19
6616,42.0,Istanbul,10910.90879214925,2025-04-28 21:08:51
6617,36.0,Izmir,3393.7358164739558,2023-10-21 01:39:03
6618,35.0,Antalya,7181.319655835354,2023-05-15 04:05:02
6619,48.0,Istanbul,6252.459545669357,2025-04-02 12:52:07
6620,28.0,Istanbul,9645.016519965964,2023-02-06 19:23:33
6621,33.0,Izmir,8518.473891866683,2024-09-16 05:46:49
6622,22.0,Istanbul,7431.459932263608,2024-10-14 15:52:50
6623,52.0,Gaziantep,14396.969830456563,2023-05-13 06:14:00
6624,40.0,Izmir,17395.811349411888,2023-08-07 00:25:29
6625,27.0,Antalya,16510.81897188194,2024-10-20 09:12:06
6626,34.0,Unknown,11577.129868995908,2025-05-31 14:05:14
6627,41.0,Istanbul,8909.198793027343,2025-01-06 07:54:42
6628,32.0,Konya,11431.772440416527,2024-03-28 20:48:41
6629,29.0,Istanbul,8899.544141067914,2023-02-15 00:47:34
6630,27.0,Unknown,12044.901999716549,2025-03-04 00:47:54
6631,39.0,None,6348.812618180103,2023-01-15 18:16:48
6632,31.0,Ankara,7845.451834327508,2023-02-13 22:22:13
6633,-5.0,Istanbul,16675.730058893514,2023-07-24 18:01:36
6634,19.0,Bursa,11532.698538074179,2024-01-18 05:01:53
6635,36.0,Ankara,10762.843100126547,2024-09-17 11:54:08
6636,33.0,Unknown,6906.934849815461,2025-08-23 16:15:21
6637,31.0,Adana,7215.240848527892,2024-02-24 13:34:13
6638,37.0,Gaziantep,3923.244228515647,2023-03-26 03:08:49
6639,44.0,Istanbul,6911.597005291036,2023-11-28 06:44:41
6640,43.0,Adana,7606.706486477612,2025-03-03 07:18:26
6641,42.0,Istanbul,8210.157728555681,2023-01-02 09:15:01
6642,32.0,Izmir,3334.326637481082,2023-06-28 04:37:49
6643,28.0,Ankara,18209.2817502716,2023-05-14 07:27:37
6644,22.0,Konya,5468.920342668658,2025-06-16 00:00:31
6645,28.0,Unknown,2880.9778599225174,2025-02-27 23:18:17
6646,35.0,Izmir,4194.980380695007,2023-09-05 00:43:43
6647,26.0,Ankara,3624.207797256587,2025-05-25 00:28:09
6648,36.0,Antalya,4444.79129364432,2023-01-06 21:08:51
6649,23.0,Bursa,8738.010698014752,2023-09-12 09:05:39
6650,15.0,Konya,12935.619494771865,2025-01-04 18:43:09
6651,45.0,Ankara,5637.018714967151,2023-02-05 07:25:13
6652,29.0,Bursa,1503.750634063083,2023-05-18 12:34:30
6653,25.0,Izmir,2932.8718646635584,2025-04-06 12:18:16
6654,22.0,Ankara,8706.5485661394,2025-04-28 15:44:00
6655,40.0,Bursa,3396.8147236508644,2024-06-17 22:26:33
6656,51.0,Konya,6314.533889588979,2023-05-02 14:31:18
6657,30.0,Antalya,3144.4690972085027,2023-10-08 16:17:57
6658,32.0,Konya,6184.537648733414,2024-01-06 09:25:36
6659,48.0,Bursa,5600.810286754608,2024-04-11 16:25:41
6660,14.0,Gaziantep,5887.218481667336,2023-08-05 05:49:37
6661,59.0,Izmir,5091.576595374188,2023-03-19 01:46:32
6662,64.0,Bursa,2761.2209603710294,2023-04-01 22:07:22
6663,19.0,Bursa,12209.686818445583,2024-07-21 18:58:33
6664,34.0,Istanbul,5762.664423067966,2023-11-13 22:50:12
6665,26.0,Konya,11099.612609312479,2023-05-28 19:07:10
6666,32.0,Gaziantep,7090.49596361542,2023-06-13 21:13:17
6667,30.0,Bursa,9288.881617307527,2023-09-18 03:06:34
6668,45.0,Izmir,5528.36842134102,2023-03-05 22:21:34
6669,34.0,Bursa,6388.2751103175215,2023-07-04 12:02:10
6670,24.0,Gaziantep,4274.9405066693835,2024-03-03 22:59:18
6671,33.0,Istanbul,6786.585254734207,2023-07-15 14:26:16
6672,41.0,Istanbul,7722.408176349367,2023-06-18 03:50:00
6673,21.0,Ankara,3215.660919652343,2025-03-03 20:04:44
6674,15.0,Unknown,7820.105676102782,2025-08-06 03:09:06
6675,59.0,Ankara,10340.8764376699,2024-07-31 04:20:13
6676,27.0,Antalya,18508.802477099187,2024-10-20 00:10:03
6677,33.0,Konya,6545.406557836311,2023-10-06 17:14:24
6678,30.0,Bursa,5516.776506163952,2025-01-23 22:19:13
6679,42.0,Istanbul,2442.9831737811164,2025-08-12 10:14:15
6680,56.0,Antalya,5186.385198016346,2024-02-14 19:51:34
6681,42.0,Izmir,9876.744731254003,2025-07-29 00:54:41
6682,17.0,Bursa,5781.512757318458,2024-07-01 19:44:27
6683,18.0,Antalya,1669.8046754181628,2024-09-06 10:17:29
6684,30.0,Ankara,5523.25767860517,2024-10-16 01:49:47
6685,32.0,Istanbul,6349.55870787025,2024-07-17 01:27:15
6686,14.0,Unknown,6919.532596312818,2024-03-26 19:03:13
6687,45.0,Adana,15435.411194060045,2025-05-31 02:00:58
6688,22.0,Antalya,9350.281815258137,2023-11-03 11:04:39
6689,53.0,Bursa,4062.090389664169,2023-12-28 09:18:59
6690,57.0,Bursa,6211.557565894078,2023-08-15 14:33:21
6691,32.0,Adana,3985.1894020240366,2023-04-15 09:02:28
6692,40.0,Istanbul,8921.797097587696,2023-07-27 02:16:45
6693,20.0,Adana,6240.668436239422,2025-02-26 15:30:26
6694,42.0,Unknown,7619.794499409866,2024-10-28 02:42:10
6695,29.0,Konya,4975.693790740723,2023-06-08 11:56:33
6696,22.0,Unknown,2347.202012125945,2024-12-10 05:20:40
6697,32.0,Izmir,7019.379974012701,2024-08-04 22:41:17
6698,29.0,Gaziantep,8340.152709113152,2023-04-10 03:50:46
6699,31.0,Antalya,14452.584257321698,2023-09-03 01:13:03
6700,46.0,Konya,7255.972552884009,2025-02-27 22:33:09
6701,26.0,Istanbul,5452.02343568769,2035-01-01 00:00:00
6702,,Istanbul,18025.874318425336,2024-09-16 02:26:47
6703,19.0,Adana,5891.15689006816,2023-06-25 08:37:23
6704,54.0,Bursa,4859.256516925963,2023-09-08 23:29:07
6705,23.0,Istanbul,6682.843831975501,2024-02-21 02:07:50
6706,35.0,Istanbul,6329.881233472512,2025-05-18 16:36:42
6707,29.0,Istanbul,4444.837184084578,2024-12-30 03:45:30
6708,31.0,Istanbul,3411.204060538443,2024-12-18 16:14:01
6709,45.0,Unknown,6799.820440833266,2023-07-31 20:34:20
6710,53.0,Bursa,2559.7350859906287,2023-07-04 08:25:48
6711,49.0,Unknown,5203.678448040982,2024-11-14 22:32:40
6712,30.0,Istanbul,5272.632471506861,2025-06-29 02:48:16
6713,37.0,Izmir,6511.785411593047,2023-08-13 11:04:10
6714,26.0,Bursa,7257.513165484834,2023-10-05 17:55:17
6715,23.0,Konya,5097.330452134182,2023-04-09 08:41:13
6716,21.0,Istanbul,5888.0925030428925,2025-05-17 09:48:45
6717,30.0,Izmir,7426.728941408151,2025-05-30 00:45:37
6718,38.0,Ankara,6176.68708803999,2024-11-29 20:31:55
6719,19.0,Konya,4375.559980129911,2024-02-16 17:06:24
6720,34.0,Izmir,6790.351521590626,2023-06-11 06:43:25
6721,53.0,Istanbul,19607.815362442012,2025-07-30 01:06:55
6722,48.0,Istanbul,7086.273863376322,2025-04-22 11:13:41
6723,28.0,Istanbul,7677.968249281682,2023-07-20 18:39:13
6724,18.0,Istanbul,4749.230400846598,2023-05-02 19:12:20
6725,41.0,Ankara,5204.576338376428,2024-06-29 15:21:28
6726,14.0,Gaziantep,4389.616886065283,2023-09-23 08:32:58
6727,48.0,Antalya,6104.111112181685,2023-07-23 11:37:10
6728,32.0,Ankara,10289.850842921514,2024-02-03 16:08:39
6729,57.0,Istanbul,6074.675896605842,2024-04-05 12:49:01
6730,14.0,Ankara,12248.218436509325,2023-06-06 12:48:24
6731,46.0,Konya,6810.602116303129,2025-02-20 10:12:02
6732,34.0,Istanbul,3960.720370174509,2023-08-07 07:49:03
6733,31.0,Adana,6713.8450119997215,2024-09-22 19:45:09
6734,19.0,Konya,3940.0040576803826,2024-03-06 04:42:54
6735,42.0,Antalya,4165.707782556318,2024-01-29 07:57:23
6736,43.0,Bursa,5389.20004693212,2025-05-27 19:30:23
6737,56.0,Ankara,19488.198821261285,2025-05-16 04:40:06
6738,47.0,Antalya,11207.037285699691,2024-06-20 02:42:29
6739,28.0,Bursa,3379.3664114520325,2024-11-21 04:02:10
6740,23.0,Istanbul,6258.777165855426,2023-05-02 00:05:40
6741,19.0,Unknown,12998.296656739918,2024-09-05 15:25:13
6742,53.0,Adana,8889.307017339455,2024-05-16 09:42:28
6743,26.0,Istanbul,6341.080718842423,2025-01-17 20:07:28
6744,53.0,Izmir,2263.4573746175047,2025-04-20 01:42:52
6745,41.0,Bursa,3417.9394646820397,2024-07-15 16:20:16
6746,39.0,Gaziantep,5913.262023777331,2024-12-24 00:33:47
6747,31.0,Antalya,12431.928680111434,2023-07-11 23:34:37
6748,43.0,Istanbul,15177.46218229817,2024-10-23 14:37:44
6749,35.0,Antalya,4799.144000499258,2025-08-29 07:52:30
6750,31.0,Izmir,11185.349808241454,2024-03-11 10:54:48
6751,43.0,Izmir,4073.655288063732,2025-04-17 06:44:12
6752,33.0,Antalya,9382.765196889864,2023-07-14 02:14:53
6753,25.0,Gaziantep,1627.4085624548995,2024-05-31 07:23:52
6754,42.0,Istanbul,175647.38945123818,2025-01-03 11:48:24
6755,34.0,Izmir,3384.8245658941705,2024-01-12 05:44:34
6756,41.0,Bursa,2567.0009855800417,2024-03-31 14:33:41
6757,30.0,Bursa,7501.536455785183,2023-04-08 01:07:04
6758,20.0,Konya,3719.2151778304774,2024-07-07 05:03:36
6759,56.0,Bursa,3598.9868368236707,2025-08-19 17:23:00
6760,54.0,Istanbul,6172.210105603395,2025-06-09 22:21:29
6761,46.0,Izmir,3051.3901251705156,2025-07-03 05:16:49
6762,30.0,Bursa,3056.4090938765407,2024-04-19 14:17:58
6763,31.0,Bursa,8658.155878574184,2023-07-09 13:44:58
6764,52.0,Ankara,8656.999132088027,2024-05-04 15:26:14
6765,31.0,Konya,12780.883471972802,2024-05-08 10:28:09
6766,27.0,Konya,12438.229053305515,2023-07-20 10:15:53
6767,57.0,Adana,3275.6409873610205,2024-01-10 14:16:45
6768,34.0,Antalya,6656.478192319013,2023-06-30 17:32:47
6769,56.0,Izmir,16210.242209018848,2025-05-05 11:34:00
6770,18.0,Adana,10368.880979303964,2024-02-08 03:52:12
6771,41.0,Ankara,3454.2949261416275,2024-07-20 12:14:48
6772,60.0,Ankara,8936.646736800221,2025-08-20 06:46:22
6773,35.0,Istanbul,4249.244215421067,2023-02-05 14:51:03
6774,32.0,Unknown,5470.506612618287,2023-07-14 17:21:15
6775,21.0,Antalya,8602.625671594518,2024-07-21 17:54:10
6776,48.0,Istanbul,8693.86361101848,2023-06-16 01:23:41
6777,26.0,Unknown,5481.15622870919,2025-08-18 15:14:50
6778,34.0,Unknown,2478.478351222777,2023-08-09 02:39:16
6779,20.0,Ankara,5453.023878922605,2025-07-18 02:30:27
6780,54.0,Ankara,6754.790792445971,2023-05-08 15:51:24
6781,49.0,Istanbul,1809.9117406159587,2025-04-27 05:30:18
6782,35.0,Konya,5174.623275495737,2024-03-17 05:03:53
6783,21.0,Izmir,4066.344586011194,2024-07-30 12:03:50
6784,53.0,Bursa,5034.484310033782,2025-01-31 18:55:15
6785,31.0,Bursa,4687.365307449864,2023-03-14 00:21:10
6786,22.0,Gaziantep,2084.1859542515017,2025-08-08 04:22:58
6787,14.0,Unknown,4634.225282446499,2024-06-02 01:17:14
6788,27.0,Antalya,4546.632421107553,2024-12-30 06:37:17
6789,18.0,Istanbul,8060.333041044327,2025-08-14 01:58:07
6790,28.0,Bursa,2748.894532413142,2025-07-16 07:10:37
6791,44.0,Bursa,6538.439848768928,2025-07-05 02:06:51
6792,30.0,Istanbul,3354.610721182641,2023-01-29 22:35:32
6793,39.0,Ankara,8651.161302526953,2024-10-03 05:56:40
6794,26.0,Antalya,11479.54273374432,2024-05-03 07:07:44
6795,36.0,Istanbul,13258.824098212408,2024-03-28 14:19:21
6796,58.0,Adana,20840.050233913582,2025-04-06 18:33:59
6797,31.0,Istanbul,1140.2799201857813,2023-03-24 08:36:08
6798,40.0,Antalya,4111.202910780769,2023-06-29 04:50:19
6799,16.0,Bursa,12115.076335535436,2023-09-07 01:35:49
6800,53.0,Konya,3534.6879815723146,2024-05-07 10:15:54
6801,29.0,Adana,15150.035412809924,2024-09-26 05:27:58
6802,48.0,Istanbul,6897.478142201932,2025-08-28 09:03:13
6803,34.0,Istanbul,7413.156216658444,2023-02-25 08:22:02
6804,42.0,Antalya,4616.78324074829,2025-08-03 16:16:32
6805,43.0,Unknown,12321.943798158249,2025-06-21 20:08:08
6806,30.0,Istanbul,10608.580397184578,2025-08-29 12:04:24
6807,48.0,Ankara,7430.92176342219,2023-11-29 04:19:07
6808,26.0,Bursa,1774.546183355022,2023-01-17 15:31:58
6809,44.0,Unknown,3490.052207580694,2025-04-25 15:26:42
6810,30.0,Izmir,1476.2822285968225,2024-03-20 16:35:39
6811,39.0,Adana,11255.001726873492,2025-08-16 08:58:18
6812,29.0,Izmir,12753.230351099008,2024-09-11 11:40:20
6813,36.0,Izmir,5041.834633726314,2024-12-14 00:23:07
6814,22.0,Antalya,6543.031910400688,2023-03-22 20:19:08
6815,38.0,Antalya,5591.246657196684,2025-02-14 14:55:48
6816,36.0,Istanbul,16064.028289387366,2023-01-27 17:56:16
6817,29.0,Istanbul,6914.536941206596,2025-02-19 08:58:29
6818,34.0,Unknown,4724.883518669764,2024-09-22 22:35:41
6819,37.0,Antalya,6351.770777968262,2024-05-16 11:31:21
6820,28.0,Istanbul,6710.835212193276,2024-08-30 10:28:09
6821,33.0,Istanbul,8179.180184002068,2025-01-16 14:12:33
6822,23.0,Gaziantep,3860.1649749659023,2023-03-22 04:40:01
6823,63.0,Konya,3680.4361659299507,2024-06-11 09:18:40
6824,48.0,Izmir,2162.1974385016565,2023-08-28 15:54:20
6825,38.0,Gaziantep,4010.353531533669,2025-06-07 07:31:21
6826,49.0,Ankara,8795.122382743853,2024-11-20 04:02:58
6827,15.0,Unknown,7775.100559440182,2024-09-13 16:37:11
6828,15.0,Bursa,11805.050872542977,2024-09-13 14:38:12
6829,30.0,Ankara,1149.5711238108877,2024-03-02 09:56:28
6830,18.0,Istanbul,8827.533205814387,2023-12-29 09:17:35
6831,32.0,Istanbul,5261.716195769144,2024-09-29 00:02:53
6832,37.0,Istanbul,6322.360550624389,1985-01-01 00:00:00
6833,46.0,None,5433.124480265035,2024-08-02 05:39:17
6834,21.0,Istanbul,5416.44200466485,2023-02-14 04:38:37
6835,40.0,Izmir,6441.394378705675,2024-12-26 22:08:46
6836,35.0,Unknown,11252.841627298098,2023-12-28 02:48:41
6837,,Adana,11776.125291111182,2024-08-23 01:49:04
6838,29.0,Unknown,2894.4670155408826,2023-06-22 13:15:11
6839,52.0,Adana,8001.486227051852,2023-02-01 07:16:26
6840,34.0,Izmir,3880.91552277865,2025-06-21 04:57:55
6841,56.0,Ankara,6715.072117345028,2025-03-27 18:09:10
6842,26.0,Unknown,6729.49243499554,2024-07-30 13:39:22
6843,44.0,Bursa,9776.920828498256,2023-12-20 23:25:21
6844,34.0,Ankara,2792.6101982718137,2023-10-14 01:37:18
6845,31.0,Konya,8760.127098243887,2023-07-28 06:36:51
6846,43.0,Konya,7062.538898690166,2025-06-16 20:19:13
6847,31.0,Izmir,11845.99690544391,2024-09-11 06:11:23
6848,18.0,Izmir,4840.546948933519,2024-10-17 08:21:16
6849,15.0,Gaziantep,9282.977688962668,2023-12-04 17:01:04
6850,50.0,Ankara,3369.889038453358,2025-07-13 12:07:52
6851,50.0,Gaziantep,3925.9953126048376,2024-01-04 18:19:50
6852,58.0,Konya,7325.668836784956,2023-11-28 02:11:20
6853,35.0,Istanbul,3755.201864159774,2023-07-01 01:48:41
6854,19.0,Istanbul,8440.187909826964,2025-04-12 09:55:39
6855,30.0,Istanbul,1686.5980806331975,2025-04-01 21:15:11
6856,35.0,Gaziantep,6369.067853426778,2024-09-13 12:19:04
6857,23.0,Antalya,6508.9471150794325,2023-10-10 09:49:41
6858,55.0,Ankara,4961.485853406686,2023-04-14 06:54:20
6859,62.0,Bursa,10623.718847995886,2024-12-12 17:57:37
6860,41.0,Ankara,7538.494248476923,2023-09-27 12:07:50
6861,35.0,Unknown,4997.388504230896,2023-02-13 00:11:20
6862,19.0,Ankara,4416.98161171545,2025-06-17 22:42:45
6863,54.0,Istanbul,6778.165290190393,2024-10-22 02:43:12
6864,36.0,Izmir,6505.408644587531,2024-04-11 09:08:00
6865,32.0,Istanbul,5909.768005071333,2024-06-28 12:02:07
6866,41.0,Konya,10162.506569643858,2025-04-16 00:37:30
6867,28.0,Antalya,3551.7894921394673,2023-09-19 09:04:18
6868,37.0,Antalya,5867.79821524476,2025-03-05 17:09:35
6869,18.0,Ankara,18690.912749622486,2023-01-27 08:23:05
6870,48.0,Bursa,5809.644761884311,2024-07-16 10:37:21
6871,34.0,Ankara,4503.211023137988,2023-03-20 13:39:09
6872,49.0,Gaziantep,5956.800747279168,2025-07-27 10:54:31
6873,33.0,Antalya,4874.430472972979,2024-03-23 17:32:44
6874,33.0,Gaziantep,5457.345207348882,2023-03-28 22:44:31
6875,20.0,Istanbul,9029.56900662535,2025-03-22 01:23:03
6876,44.0,Izmir,7505.260720445097,2023-05-19 11:50:14
6877,24.0,Bursa,1952.7189278973083,2025-02-15 08:05:06
6878,29.0,Izmir,14172.91524572873,2025-08-31 13:27:30
6879,35.0,Ankara,5431.70799766939,2024-11-03 23:09:41
6880,36.0,Antalya,4256.056543395229,2025-08-16 18:41:56
6881,15.0,Unknown,8495.331601915741,2023-11-10 00:36:35
